Time (s),x,y,z,,timestamps
24.84125902,0.227449164,-5.15022707,8.868422508,24841.25902,24841259.02
24.84325898,0.105344877,-6.074388981,9.967360497,24843.25898,24843258.98
24.84525898,0.055066638,-7.003339291,10.66167927,24845.25898,24845258.98
24.84725901,0.021547815,-7.506121635,10.8316679,24847.25901,24847259.01
24.84925905,-0.038307227,-8.511686325,10.56591129,24849.25905,24849259.05
24.85125908,-0.007182605,-9.49809742,9.337685585,24851.25908,24851259.08
24.85325998,0.031124622,-9.950601578,8.437465668,24853.25998,24853259.98
24.85526088,0.217872351,-10.77181244,6.390423775,24855.26088,24855260.88
24.85726091,0.562637389,-11.40627575,4.022258759,24857.26091,24857260.91
24.85926131,0.768538773,-11.59781265,2.901772499,24859.26131,24859261.31
24.86126131,1.26413846,-11.95933723,1.22583127,24861.26131,24861261.31
24.86326128,1.642422318,-12.39986992,-0.193930343,24863.26128,24863261.28
24.86526125,1.762132406,-12.63450146,-0.852335811,24865.26125,24865261.25
24.86726121,1.649604917,-13.31684875,-1.704671621,24867.26121,24867261.21
24.86926064,1.261744261,-14.34156704,-2.571372509,24869.26064,24869260.64
24.87126061,1.118092179,-14.92365742,-3.189076662,24871.26061,24871260.61
24.87325968,1.312022567,-15.9435873,-3.904942989,24873.25968,24873259.68
24.87525878,2.288856745,-17.05449677,-3.79241538,24875.25878,24875258.78
24.87725791,2.885013103,-17.61234665,-3.689464808,24877.25791,24877257.91
24.87925748,3.873818398,-18.72565079,-3.303998232,24879.25748,24879257.48
24.88125664,4.187458992,-20.41835022,-2.387019157,24881.25664,24881256.64
24.88325667,3.919308186,-23.02084732,-0.89303726,24883.25667,24883256.67
24.88525634,3.366247654,-24.62047386,-0.059855044,24885.25634,24885256.34
24.88725637,2.006340981,-28.30036163,1.063025594,24887.25637,24887256.37
24.88925641,0.986411095,-33.8453331,1.726219416,24889.25641,24889256.41
24.89125644,0.119710088,-37.03949738,1.685518026,24891.25644,24891256.44
24.89325737,-0.948103845,-42.72333145,1.343147159,24893.25737,24893257.37
24.89525824,-0.804451764,-47.37077713,0.572214186,24895.25824,24895258.24
24.8972591,-0.629675031,-49.47767639,0.095768064,24897.2591,24897259.1
24.89925997,-0.323217243,-53.15516663,-0.995987892,24899.25997,24899259.97
24.90126107,-0.962469101,-57.01252747,-2.207453966,24901.26107,24901261.07
24.90326107,-1.199495077,-58.71240997,-2.554613113,24903.26107,24903261.07
24.90526107,-1.728613615,-61.26702118,-3.078943491,24905.26107,24905261.07
24.90726104,-1.958456993,-62.74903488,-3.476380825,24907.26104,24907261.04
24.909261,-1.869871497,-63.17759705,-3.737348795,24909.261,24909261
24.91126097,-1.350329757,-63.50320816,-3.926490784,24911.26097,24911260.97
24.91326007,-0.227449164,-62.78255081,-3.696647406,24913.26007,24913260.07
24.91525917,0.416591108,-62.07147598,-3.337517262,24915.25917,24915259.17
24.91725827,1.623268723,-60.13695908,-2.303221941,24917.25827,24917258.27
24.91925737,2.67671752,-57.28546524,-1.065419793,24919.25737,24919257.37
24.92125733,3.043030262,-55.59515762,-0.363918662,24921.25733,24921257.33
24.92325733,3.500322819,-51.24938202,1.395819545,24923.25733,24923257.33
24.92525737,3.852270603,-45.31415939,2.93768549,24925.25737,24925257.37
24.9272574,3.964797974,-42.31153107,4.039018154,24927.2574,24927257.4
24.92925743,3.97676897,-36.83120346,4.477157116,24929.25743,24929257.43
24.93125747,3.809175014,-30.52457619,5.279513836,24931.25747,24931257.47
24.9332588,3.770867586,-28.86539268,5.399224281,24933.2588,24933258.8
24.9352597,3.722983599,-27.36901665,5.475838661,24935.2597,24935259.7
24.9372606,3.552995205,-24.74497223,5.588366032,24937.2606,24937260.6
24.93926146,3.390189648,-22.52524757,5.629067421,24939.26146,24939261.46
24.9412623,3.366247654,-21.56038475,5.576395035,24941.2623,24941262.3
24.94326226,3.282450438,-19.81261826,5.411195278,24943.26226,24943262.26
24.9452626,3.224989653,-18.28990555,5.131073475,24945.2626,24945262.6
24.94726256,3.213018656,-17.59319305,4.946720123,24947.26256,24947262.56
24.94926253,3.210624456,-16.31229401,4.438849926,24949.26253,24949262.53
24.9512625,3.153163671,-15.12955952,3.837905407,24951.2625,24951262.5
24.95326156,3.110068083,-14.59056473,3.531447411,24953.26156,24953261.56
24.95526156,2.971204281,-13.57781696,2.942473888,24955.26156,24955261.56
24.95726159,2.806004286,-12.62971306,2.37744236,24957.26159,24957261.59
24.95926163,2.719813108,-12.19396877,2.097320795,24959.26163,24959261.63
24.96126056,2.535459518,-11.33923817,1.608903527,24961.26056,24961260.56
24.96326059,2.382230759,-10.55394077,1.206677675,24963.26059,24963260.59
24.96526063,2.288856745,-10.19959831,1.036689281,24965.26063,24965260.63
24.96726066,2.123656988,-9.502885818,0.746990919,24967.26066,24967260.66
24.96926009,1.968033791,-8.830115318,0.450109929,24969.26009,24969260.09
24.97126012,1.903390408,-8.521263123,0.330399841,24971.26012,24971260.12
24.97326106,1.723825216,-7.874828815,0.088585466,24973.26106,24973261.06
24.97526192,1.556231141,-7.259518623,-0.217872351,24975.26192,24975261.92
24.97726279,1.398213744,-6.965032101,-0.397437483,24977.26279,24977262.79
24.97926366,1.335964561,-6.390423775,-0.81881696,24979.26366,24979263.66
24.98126366,1.048660398,-5.794267178,-1.218648672,24981.26366,24981263.66
24.98326366,0.823605359,-5.238812447,-1.592144132,24983.26366,24983263.66
24.98526362,0.754173517,-4.980238914,-1.798045516,24985.26362,24985263.62
24.98726359,0.59615624,-4.484339714,-2.205059767,24987.26359,24987263.59
24.98926355,0.349553436,-4.039018154,-2.554613113,24989.26355,24989263.55
24.99126352,0.210689753,-3.806780815,-2.719813108,24991.26352,24991263.52
24.99326219,0.067037649,-3.406949043,-3.066972494,24993.26219,24993262.19
24.99526135,-0.110133275,-3.220201254,-3.332728863,24995.26135,24995261.35
24.99726132,-0.177170932,-2.829946518,-3.505111217,24997.26132,24997261.32
24.99926128,-0.253785372,-2.456450939,-3.840299606,24999.26128,24999261.28
25.00126128,-0.213083953,-2.279279947,-3.995922565,25001.26128,25001261.28
25.00326128,-0.165199921,-2.195482969,-4.05577755,25003.26128,25003261.28
25.00526132,-0.131681099,-1.8602947,-4.213795185,25005.26132,25005261.32
25.00726135,-0.18435353,-1.55862534,-4.359841347,25007.26135,25007261.35
25.00926138,-0.138863698,-1.438915253,-4.446032524,25009.26138,25009261.38
25.01126142,-0.050278235,-1.223437071,-4.563348293,25011.26142,25011261.42
25.01326235,0.02873042,-1.034295082,-4.747702122,25013.26235,25013262.35
25.01526238,0.01436521,-0.962469101,-4.778826714,25015.26238,25015262.38
25.01726238,-0.093373865,-0.737414122,-4.778826714,25017.26238,25017262.38
25.01926235,-0.01436521,-0.524330199,-4.745307922,25019.26235,25019262.35
25.02126231,-0.002394202,-0.430956304,-4.733336926,25021.26231,25021262.31
25.02326228,-0.308852017,-0.160411507,-4.733336926,25023.26228,25023262.28
25.02526225,-0.378283858,0.141257897,-4.795586109,25025.26225,25025262.25
25.02726221,-0.40940848,0.272938997,-4.932354927,25027.26221,25027262.21
25.02926278,-0.462080926,0.548272193,-5.353734493,25029.26278,25029262.78
25.03126274,-0.37349546,1.00317049,-5.878064632,25031.26274,25031262.74
25.03326181,-0.37349546,1.00317049,-5.878064632,25033.26181,25033261.81
25.03526098,-0.507570744,1.233013868,-5.992986202,25035.26098,25035260.98
25.03726014,-0.514753342,1.371877551,-5.902006626,25037.26014,25037260.14
25.03925931,-0.476446152,1.403002143,-5.825392246,25039.25931,25039259.31
25.04125934,-0.29688102,1.48679924,-5.605125427,25041.25934,25041259.34
25.04325937,-0.093373865,1.608903527,-5.313032627,25043.25937,25043259.37
25.04525941,-0.026336219,1.731007814,-4.932354927,25045.25941,25045259.41
25.04725944,0.002394202,1.786074519,-4.71657753,25047.25944,25047259.44
25.04925947,0.079008654,1.900996208,-4.256890774,25049.25947,25049259.47
25.05125947,0.107739076,1.989581585,-3.754108191,25051.25947,25051259.47
25.05326034,0.141257897,2.032677174,-3.505111217,25053.26034,25053260.34
25.05526114,0.215478152,2.135627985,-2.97359848,25055.26114,25055261.14
25.05726114,0.344765037,2.255337954,-2.504334927,25057.26114,25057261.14
25.05926114,0.40940848,2.303221941,-2.274491549,25059.26114,25059261.14
25.06126074,0.529118598,2.370259762,-1.831564307,25061.26074,25061260.74
25.06326074,0.600944638,2.439691544,-1.381454349,25063.26074,25063260.74
25.0652607,0.620098233,2.466027737,-1.139639974,25065.2607,25065260.7
25.06726067,0.615309835,2.506729126,-0.610521436,25067.26067,25067260.67
25.06926064,0.605733037,2.612074137,-0.110133275,25069.26064,25069260.64
25.0712606,0.600944638,2.647987127,0.134075299,25071.2606,25071260.6
25.0732597,0.512359142,2.786850691,0.701501072,25073.2597,25073259.7
25.0752588,0.325611442,3.007117271,1.340752959,25075.2588,25075258.8
25.0772579,0.241814375,3.124433279,1.704671621,25077.2579,25077257.9
25.07925704,0.117315881,3.356670856,2.552218914,25079.25704,25079257.04
25.08125704,0.033518825,3.60566783,3.56496644,25081.25704,25081257.04
25.08325707,-0.090979666,3.751713991,4.09408474,25083.25707,25083257.07
25.08525674,-0.179565132,4.01747036,5.138256073,25085.25674,25085256.74
25.08725677,-0.37349546,4.242525578,6.129455566,25087.25677,25087256.77
25.0892568,-0.574608386,4.388571739,7.228394032,25089.2568,25089256.8
25.09125763,-0.672770679,4.46279192,7.781454563,25091.25763,25091257.63
25.09325853,-0.804451764,4.611232281,8.552388191,25093.25853,25093258.53
25.0952594,-0.845153213,4.647145271,8.56914711,25095.2594,25095259.4
25.09726023,-0.847547412,4.608838081,8.394370079,25097.26023,25097260.23
25.09926107,-0.773327172,4.489128113,7.779060364,25099.26107,25099261.07
25.10126103,-0.694318473,4.319139957,6.89320612,25101.26103,25101261.03
25.103261,-0.63206923,4.213795185,6.33296299,25103.261,25103261
25.10526096,-0.44771573,3.981557369,5.049670696,25105.26096,25105260.96
25.10726093,-0.237025961,3.739742994,3.632004023,25107.26093,25107260.93
25.1092609,-0.136469498,3.593696833,2.885013103,25109.2609,25109260.9
25.1112609,0.035913024,3.294421434,1.491587639,25111.2609,25111260.9
25.11326003,0.215478152,2.985569477,0.18674773,25113.26003,25113260.03
25.11525916,0.280121595,2.832340717,-0.387860686,25115.25916,25115259.16
25.1172583,0.359130263,2.533065319,-1.340752959,25117.2583,25117258.3
25.11925743,0.416591108,2.257732153,-2.027888775,25119.25743,25119257.43
25.12125696,0.459686726,2.126051188,-2.26730895,25121.25696,25121256.96
25.12325696,0.507570744,1.8579005,-2.590526342,25123.25696,25123256.96
25.12525696,0.526724398,1.628057122,-2.7509377,25125.25696,25125256.96
25.12725696,0.536301196,1.529894829,-2.782062292,25127.25696,25127256.96
25.12925699,0.526724398,1.328781962,-2.803610086,25129.25699,25129256.99
25.13125703,0.538695395,1.022324085,-2.336740971,25131.25703,25131257.03
25.13325749,0.545877993,1.022324085,-2.013523579,25133.25749,25133257.49
25.13525839,0.560243189,0.804451764,-1.663970232,25135.25839,25135258.39
25.13725929,0.620098233,0.603338838,-0.92895025,25137.25929,25137259.29
25.13926019,0.689530075,0.375889659,-0.270544797,25139.26019,25139260.19
25.14126023,0.687135875,0.263362199,0.007182605,25141.26023,25141260.23
25.14326023,0.63446343,0.071826048,0.44532153,25143.26023,25143260.23
25.14526056,0.497993946,-0.071826048,0.768538773,25145.26056,25145260.56
25.14726052,0.399831682,-0.129286885,0.926556051,25147.26052,25147260.52
25.14926049,0.160411507,-0.227449164,1.302445769,25149.26049,25149260.49
25.15125966,-0.071826048,-0.325611442,1.874659896,25151.25966,25151259.66
25.15325876,-0.189141929,-0.399831682,2.284068346,25153.25876,25153258.76
25.15525872,-0.414196909,-0.531512797,3.315969467,25155.25872,25155258.72
25.15725872,-0.63206923,-0.730231524,4.726154327,25157.25872,25157258.72
25.15925872,-0.754173517,-0.871489406,5.729623795,25159.25872,25159258.72
25.16125876,-1.120486379,-1.307234168,8.904335022,25161.25876,25161258.76
25.16325879,-1.862688899,-2.061407566,14.63126564,25163.25879,25163258.79
25.16525882,-2.49236393,-2.573766708,18.88606071,25165.25882,25165258.82
25.16725886,-4.481945515,-3.971980572,30.40965271,25167.25886,25167258.86
25.16925889,-7.429507256,-5.511751652,42.60122681,25169.25889,25169258.89
25.17125892,-9.071929932,-6.083965778,47.07868576,25171.25892,25171258.92
25.17325982,-11.31290245,-6.514922142,46.01087189,25173.25982,25173259.82
25.17526069,-10.89631081,-5.930737019,33.6490097,25175.26069,25175260.69
25.17726155,-9.572318077,-5.267542839,24.91256714,25177.26155,25177261.55
25.17926242,-6.112696171,-3.545812607,7.139808655,25179.26242,25179262.42
25.18126328,-3.371036053,-1.996764183,-4.580107689,25181.26328,25181263.28
25.18326329,-2.573766708,-1.453280449,-7.19726944,25183.26329,25183263.29
25.18526328,-1.994369984,-0.852335811,-8.53083992,25185.26328,25185263.28
25.18726328,-2.135627985,-0.627280831,-7.812579632,25187.26328,25187263.28
25.18926325,-2.327163935,-0.598550439,-8.26268959,25189.26325,25189263.25
25.19126322,-2.437297344,-0.672770679,-8.095095634,25191.26322,25191263.22
25.19326268,-2.631227732,-0.81881696,-7.453449249,25193.26268,25193262.68
25.19526178,-2.719813108,-0.921767652,-7.326556683,25195.26178,25195261.78
25.19726225,-2.786850691,-1.108515382,-7.022492886,25197.26225,25197262.25
25.19926222,-2.810792685,-1.283292055,-6.773495674,25199.26222,25199262.22
25.20126218,-2.82036972,-1.48679924,-6.488585949,25201.26218,25201262.18
25.20326215,-2.796427488,-1.589749932,-6.380846977,25203.26215,25203262.15
25.20526215,-2.719813108,-1.78128612,-6.275501728,25205.26215,25205262.15
25.20726218,-2.705447912,-2.037465572,-6.289866924,25207.26218,25207262.18
25.20926221,-2.755726099,-2.183511972,-6.352116585,25209.26221,25209262.21
25.21126225,-2.808398485,-2.427720547,-6.500556946,25211.26225,25211262.25
25.21326315,-2.863465309,-2.691082716,-6.687304497,25213.26315,25213263.15
25.21526318,-2.904166698,-2.844311714,-6.81659174,25215.26318,25215263.18
25.21726321,-3.004723072,-3.201047659,-7.12065506,25217.26321,25217263.21
25.21926324,-3.126827478,-3.584120035,-7.613860607,25219.26324,25219263.24
25.22126325,-3.217807055,-3.797203779,-7.929895401,25221.26325,25221263.25
25.22326321,-3.502717018,-4.297592163,-8.715193748,25223.26321,25223263.21
25.22526318,-3.871424198,-4.781220913,-9.490914345,25225.26318,25225263.18
25.22726314,-4.153939724,-5.064035892,-9.938630104,25227.26314,25227263.14
25.22926311,-4.821922302,-5.614702225,-10.88912868,25229.26311,25229263.11
25.23126308,-6.048052788,-6.299443722,-12.34480286,25231.26308,25231263.08
25.23326218,-6.048052788,-6.699275494,-12.34480286,25233.26218,25233262.18
25.23526131,-6.71124649,-7.513304234,-13.1301012,25235.26131,25235261.31
25.23726044,-7.45105505,-8.758289337,-13.88188076,25237.26044,25237260.44
25.23925961,-7.905953407,-9.481337547,-14.34156704,25239.25961,25239259.61
25.24125964,-8.547599792,-10.69998646,-15.11998272,25241.25964,25241259.64
25.24325967,-8.731952667,-11.77258873,-15.54615021,25243.25967,25243259.67
25.24525971,-8.652944565,-12.84758568,-15.8693676,25245.25971,25245259.71
25.24725974,-8.640973091,-13.39346313,-16.11357689,25247.25974,25247259.74
25.24925977,-9.007286072,-14.70788002,-16.81507683,25249.25977,25249259.77
25.2512598,-9.567529678,-16.1734314,-17.33701324,25251.2598,25251259.8
25.25326077,-9.804554939,-16.91323853,-17.50221252,25253.26077,25253260.77
25.25526164,-10.33846188,-18.50298882,-17.61713409,25255.26164,25255261.64
25.25726034,-10.80293751,-20.29624557,-17.6075573,25257.26034,25257260.34
25.25926034,-10.9154644,-21.18449593,-17.46629906,25259.26034,25259260.34
25.2612603,-11.33205605,-23.09506798,-16.88450813,25261.2603,25261260.3
25.2632603,-11.25065327,-24.98918152,-16.39609146,25263.2603,25263260.3
25.2652603,-11.05193424,-25.85109329,-16.20455551,25265.2603,25265260.3
25.2672603,-10.77181244,-27.57731247,-15.67783165,25267.2603,25267260.3
25.26926027,-10.58985329,-29.38493538,-15.04576206,25269.26027,25269260.27
25.27126024,-10.39592266,-30.22051239,-14.73930454,25271.26024,25271260.24
25.2732593,-9.993697166,-31.79110718,-14.16439629,25273.2593,25273259.3
25.2752584,-9.495702744,-33.10791779,-13.4389534,25275.2584,25275258.4
25.2772575,-9.253889084,-33.72322845,-12.98405552,25277.2575,25277257.5
25.2792566,-8.82532692,-34.95893478,-12.00243282,25279.2566,25279256.6
25.2812557,-8.190863609,-36.12251663,-11.06629944,25281.2557,25281255.7
25.28325483,-7.757512569,-36.65402985,-10.56351757,25283.25483,25283254.83
25.28525463,-7.020098686,-37.59016418,-9.598653793,25285.25463,25285254.63
25.28725467,-6.127061367,-39.62762833,-7.707234383,25287.25467,25287254.67
25.2892547,-5.796661377,-40.6954422,-6.354510784,25289.2547,25289254.7
25.29125473,-5.138256073,-42.7281189,-2.315192938,25291.25473,25291254.73
25.29325563,-4.49870491,-44.91672134,3.94085598,25293.25563,25293255.63
25.29525653,-3.770867586,-46.11621475,11.17403889,25295.25653,25295256.53
25.29725743,-3.359065056,-48.2518425,14.30325985,25297.25743,25297257.43
25.2992583,-2.480392933,-49.71709442,18.84296608,25299.2583,25299258.3
25.30125826,-1.493981838,-50.10256195,20.22920799,25301.25826,25301258.26
25.30325823,-1.046266198,-49.88708115,20.14062309,25303.25823,25303258.23
25.3052582,-0.251391172,-48.72589493,19.08956909,25305.2582,25305258.2
25.30725816,0.378283858,-46.51125717,16.95872879,25307.25816,25307258.16
25.30925813,0.639251828,-45.21360016,15.69937897,25309.25813,25309258.13
25.3112581,1.165976286,-42.68263245,13.03433323,25311.2581,25311258.1
25.3132572,1.829170108,-40.48954391,10.52521038,25313.2572,25313257.2
